"","GEOID","bls_agemploy"
"1086","28055",0.133731457667628
"1087","12029",0
"1088","16015",0
"1089","16085",0
"1090","16027",0.0283232902021536
"1091","50025",0.00685059058378685
"1092","13013",0
"1093","13313",0
"1094","34041",0.0102985638414455
"1095","53033",0.00103461479900043
"1096","01063",0
"1097","31167",0.016959043937259
"1098","21037",0
"1099","51105",0
"1100","25005",0.00461072354778956
"1101","37139",0.00884907655969402
"1102","37107",0.00518288071230136
"1103","20019",0
"1104","36043",0.000810768799290891
"1105","12001",0.0108296529831128
"1106","12083",0.00263732226895105
"1107","08071",0.00715201304250135
"1108","48391",0.0292330376970936
"1109","48161",0.00166908563134978
"1110","48403",0
"1111","30071",0
"1112","30063",0.00139950240222264
"1113","30089",0.00627952535903392
"1114","30105",0.00802265139144539
"1115","30023",0
"1116","49013",0
"1117","49037",0
"1118","49023",0.0222736298610573
"1119","36019",0.00971038522409758
"1120","48457",0
"1121","48167",0
"1122","48139",0.000990241156238361
"1123","48491",0.000484856042215173
"1124","48061",0.00342606533310531
"1125","48349",0.00749889883744813
"1126","12103",0.000350051488677625
"1127","12041",0.0370958957452361
"1128","08059",0.0024022555154841
"1129","09001",0.000528683241552671
"1130","10003",0.000537030191754512
"1131","12033",0.000779115236931541
"1132","29037",0.0166947037124771
"1133","29203",0
"1134","29041",0.0353433868418575
"1135","26047",0.00344990968914155
"1136","26147",0.0017658767814308
"1137","26119",0
"1138","26153",0
"1139","72107",0.00481859410430839
"1140","69110",0
"1141","69085",0
"1142","04025",0.00528543116535838
"1143","04027",0.158834905584207
"1144","36085",0
"1145","36067",0.00208952202495872
"1146","06023",0.0192334003197008
"1147","06035",0.0653010237014435
"1148","32003",0.00209512164420961
"1149","32033",0.00302521008403361
"1150","23005",0.00572296197527797
"1151","21089",0
"1152","22117",0.0096421437129152
"1153","20091",0.000366387490228714
"1154","22123",0.073603974751504
"1155","23017",0.011539577328631
"1156","22125",0
"1157","21139",0
"1158","51069",0.00666796258413916
"1159","23025",0.0181695927174338
"1160","24005",0.00229888490252736
"1161","24043",0.00130138921707544
"1162","25021",0.0032170853110596
"1163","24009",0
"1164","37013",0.014489708940657
"1165","37101",0.00796070198092678
"1166","37035",0.000882044148730817
"1167","37019",0.00267019229778786
"1168","41001",0.0335691051222288
"1169","05145",0.00157278552643749
"1170","05107",0.0591800049130674
"1171","05007",0
"1172","48185",0.000834425796604783
"1173","30031",0.00831061047183222
"1174","30099",0.0400469769750164
"1175","49045",0
"1176","49029",0
"1177","50027",0.00260325073873443
"1178","48091",0.000629107001673663
"1179","08049",0
"1180","12053",0.00332709249858143
"1181","29207",0.0320279627669013
"1182","25015",0.00713087535735876
"1183","48319",0.0185840581313911
"1184","72023",0
"1185","27171",0.00760880445566388
"1186","37029",0.0620338503028695
"1187","48425",0
"1188","26083",0
"1189","22041",0.010966676420917
"1190","22083",0.0184065504131096
"1191","54075",0
"1192","45071",0.000298971537909591
"1193","22101",0
"1194","47119",0.000706058778716844
"1195","47021",0
"1196","47049",0
"1197","54081",0
"1198","54021",0
"1199","51175",0.0363545929599589
"1200","51179",0
"1201","51127",0
"1202","13091",0
"1203","28151",0.0308013371356599
"1204","29087",0.0532638146013499
"1205","13163",0.024560720572475
"1206","13051",0.000360772599685457
"1207","13289",0.00866164365325501
"1208","01023",0
"1209","53035",0.00298740906484559
"1210","51187",0.00202801307673819
"1211","01069",0.00300546065954214
"1212","21195",0
"1213","22105",0.00346468929787448
"1214","37061",0.0262794744977788
"1215","37051",0.000978903419811657
"1216","20059",0.0093127548739227
"1217","39105",0
"1218","06045",0.0541560882764355
"1219","08001",0.00335474593148661
"1220","08077",0.00568577086816594
"1221","12131",0.000286051286879666
"1222","30033",0
"1223","48041",0.00149427022945109
"1224","48489",0.086167982970948
"1225","48303",0.00547309216236629
"1226","40023",0.00289750090546903
"1227","41019",0.00722931885345709
"1228","41031",0.054455255045892
"1229","05061",0
"1230","45081",0.021460278746484
"1231","45065",0
"1232","47085",0.000148397309062129
"1233","54031",0
"1234","26107",0
"1235","72127",0.00032221584769625
"1236","27107",0.116952072584565
"1237","48235",0
"1238","54103",0
"1239","16023",0.00190004733980645
"1240","51085",0.0085961541951484
"1241","02013",0
"1242","08043",0.00228662466916746
"1243","08109",0.239593378910601
"1244","34013",6.07943771468443e-05
"1245","01071",0.000224667711797094
"1246","13029",0.000213121085031986
"1247","13305",0.00452175767663064
"1248","37085",0.00531914306311187
"1249","18179",0.00646593566841213
"1250","18025",0
"1251","21055",0
"1252","20161",0.00759547495965443
"1253","21237",0
"1254","17189",0.0128550669908963
"1255","06059",0.00105804648745129
"1256","06007",0.0399399959010728
"1257","01077",0.00148468132964496
"1258","53031",0.00957264294193431
"1259","22057",0.00407279695958835
"1260","51117",0.0118421301163791
"1261","51027",0
"1262","24011",0.0493121902696574
"1263","42029",0.0198790055095639
"1264","42017",0.0018491823480958
"1265","55043",0.0087937206086791
"1266","48207",0.0803251500756889
"1267","30039",0
"1268","30053",0
"1269","30043",0
"1270","49055",0
"1271","48053",0.00413824892122672
"1272","48283",0
"1273","48239",0.02369634076908
"1274","48011",0.00435540069686411
"1275","45025",0.00394758809145922
"1276","47179",0
"1277","46137",0
"1278","60050",0
"1279","29189",0.000992536313871727
"1280","29099",0.0013432596066786
"1281","48263",0
"1282","27165",0.00391080538713488
"1283","27037",0.00522411209554715
"1284","27077",0.0254095635894503
"1285","22097",0.00321476863255234
"1286","28109",0.00238975425908041
"1287","37075",0
"1288","51011",0
"1289","51095",0.000391786433578709
"1290","02100",0
"1291","16037",0.0091068987245862
"1292","34039",0
"1293","01049",0.000645356636308234
"1294","51077",0.00999421989347976
"1295","13133",0
"1296","13075",0.045206586648404
"1297","13311",0
"1298","19107",0.0033090170210181
"1299","18147",0.00552780860764372
"1300","18029",0
"1301","21025",0
"1302","21153",0
"1303","17111",0.00609782614250835
"1304","39069",0.00893360641175407
"1305","06053",0.346705743368807
"1306","06017",0.00585401687132668
"1307","53045",0.0178182090785939
"1308","51059",7.69014265848932e-05
"1309","21177",0
"1310","37091",0.0107370616258841
"1311","37153",0
"1312","42129",0.000207165273810783
"1313","42005",0.00557211905117573
"1314","48459",0
"1315","48369",0.0437287058900945
"1316","40125",0.00286135206605483
"1317","22073",0.000327747138291098
"1318","54023",0
"1319","45091",0.000830963553259682
"1320","47123",0
"1321","46095",0
"1322","47151",0
"1323","46127",0.000655569490365979
"1324","54019",0
"1325","04015",0.00223066644746706
"1326","51199",0
"1327","51155",0
"1328","18129",0
"1329","21033",0.0108685708000763
"1330","20023",0.0455657342304935
"1331","06077",0.0566361890685299
"1332","08123",0.0150259106173363
"1333","37125",0.000972558654787224
"1334","37131",0.0158789616113732
"1335","28089",0.000779193432806902
"1336","48355",0.00281619394525214
"1337","48133",0.00107544130101108
"1338","48469",0.000169802350064525
"1339","41055",0.0301880846471599
"1340","41045",0.0842484742884507
"1341","05117",0.102624104250458
"1342","45059",0
"1343","47115",0
"1344","47167",0.00869358988667395
"1345","13221",0.0619319476134183
"1346","26053",0
"1347","27129",0.0608864015357019
"1348","37095",0.084911017073991
"1349","22085",0
"1350","54095",0
"1351","28013",0.129755288295342
"1352","28021",0
"1353","46073",0.0178463201215137
"1354","48261",0
"1355","08015",0.00473441342074349
"1356","13107",0.00521875766434769
"1357","37037",0.00281155773488109
"1358","18175",0.0039320384076724
"1359","20143",0.017035781967687
"1360","21067",0.000442090849628408
"1361","36055",0.0013219057828924
"1362","01047",0.00572912972298285
"1363","01027",0
"1364","31055",0.00134465918460578
"1365","22011",0
"1366","51185",0
"1367","24027",0.00122729749310172
"1368","42041",0.00159875690090198
"1369","55029",0.00777263945035747
"1370","48059",0
"1371","48371",0.00839753156304533
"1372","41005",0.0262004533652383
"1373","05041",0.0674987909400483
"1374","05149",0
"1375","30035",0.00710267293211585
"1376","49015",0
"1377","49031",0
"1378","06021",0.224240559187036
"1379","08019",0
"1380","12037",0
"1381","29019",0.00180587907529012
"1382","48435",0
"1383","27027",0.013287246974673
"1384","48327",0
"1385","22077",0.0277126588562934
"1386","48107",0.218398118930598
"1387","22021",0
"1388","53077",0.290155176401921
"1389","13271",0
"1390","13191",0
"1391","20069",0.0522668320850248
"1392","17003",0.00571314670905147
"1393","06085",0.00278990398509008
"1394","45015",6.58972369334397e-05
"1395","47051",0.0102558208730191
"1396","47117",0.00273907056320123
"1397","66010",0
"1398","48067",0.00136408403418414
"1399","41051",0.0035960495656888
"1400","22059",0
"1401","47187",0.000746666931348603
"1402","04005",0
"1403","49007",0
"1404","12023",0.00777277337198868
"1405","26089",0.0354421559313794
"1406","24031",0.00132183123239749
"1407","13009",0
"1408","13181",0
"1409","01059",0
"1410","24019",0.00721869126290022
"1411","37159",0.0044278328543092
"1412","37009",0.01834291592577
"1413","20141",0
"1414","06055",0.0836978514426927
"1415","36063",0.00737837137476717
"1416","12039",0.378722577496215
"1417","55007",0.0147322964617166
"1418","13137",0
"1419","40013",0.0117744622542561
"1420","40065",0.00975858131360871
"1421","05085",0.0253607787437363
"1422","05015",0
"1423","48017",0.0525921071411917
"1424","30029",0.00448325960233714
"1425","50017",0.0231956637096822
"1426","48339",0.000389253430997625
"1427","48241",0
"1428","36091",0.00167820257722713
"1429","08031",0.00436858006681329
"1430","26029",0.00267045091204426
"1431","48033",0.00675675675675676
"1432","69100",0
"1433","27163",0.00985803323853198
"1434","38053",0.0035901910365617
"1435","13059",0.000809892189271008
"1436","13223",0
"1437","13207",0
"1438","13069",0.0295478671131976
"1439","13071",0.0683886483291165
"1440","13161",0
"1441","13225",0.0673046082029984
"1442","13149",0
"1443","13093",0.0498337349814985
"1444","13231",0
"1445","28157",0
"1446","48153",0.268024784386865
"1447","45009",0.0227025537951659
"1448","47059",0
"1449","47155",0
"1450","54047",0
"1451","13303",0
"1452","51079",0
"1453","51053",0.0027219067932527
"1454","21187",0
"1455","06069",0.129581072884555
"1456","10005",0.00544875472847898
"1457","34003",0.000580390365475932
"1458","53053",0.00260249964003165
"1459","31013",0.0614664229398661
"1460","23031",0.0103218974949131
"1461","21119",0
"1462","37057",0.000672411107186254
"1463","29057",0.0233369098944874
"1464","04017",0
"1465","02122",0.00484326809726416
"1466","31075",0
"1467","13267",0.0607975912626339
"1468","48353",0.00964964216278498
"1469","41035",0.0328647498055396
"1470","05069",0.00449483637323959
"1471","45029",0.000614552605703048
"1472","54071",0.003090522786636
"1473","29027",0.00328098846034215
"1474","55009",0.000738225324376695
"1475","48225",0
"1476","27139",0.00104538586416075
"1477","22067",0.0283946379800274
"1478","46103",0.00046366771456438
"1479","20199",0.131592114333286
"1480","04003",0.0256098668547954
"1481","37043",0
"1482","49033",0
"1483","48361",0
"1484","12075",0.0237394369753465
"1485","12005",0.000635514372131597
"1486","26041",0.00180775013338079
"1487","22017",0.0011217678286484
"1488","24021",0.00212692948152864
"1489","60020",0
"1490","45053",0
"1491","37137",0.0182441058290081
"1492","06113",0.0678604800895795
"1493","13321",0.0429230122354869
"1494","35059",0
"1495","35023",0.0530764405711012
"1496","51660",0
"1497","51025",0.00805847382517235
"1498","33001",0.00302729101195982
"1499","32007",0.00176119758631535
"1500","32023",0.0111772306553153
"1501","31001",0.0109078609583421
"1502","31185",0.0374839868738629
"1503","31159",0.0219111143827419
"1504","31129",0.0134632721429578
"1505","01037",0
"1506","51135",0.000809061488673139
"1507","53059",0.017454440601957
"1508","53023",0.158163265306122
"1509","35001",0.00100236554723281
"1510","35029",0.0397881618778995
"1511","35006",0
"1512","35019",0
"1513","31149",0.0103734439834025
"1514","31033",0.00668113872035134
"1515","31021",0.0248754186068231
"1516","31087",0
"1517","31105",0.0298514115917946
"1518","31139",0.00836009834070751
"1519","31175",0.0519252016732223
"1520","31125",0
"1521","21163",0.00313005147561255
"1522","51590",0
"1523","20037",0.00404099552045937
"1524","21213",0.00296871548877734
"1525","23029",0.0244899278641668
"1526","21141",0.0159480043168709
"1527","21157",0.00116895236804782
"1528","25001",0.000970334024258062
"1529","31037",0.0044707378622735
"1530","31137",0.0253296281751636
"1531","31027",0.0391672698687433
"1532","31119",0.00204793010601752
"1533","31051",0.0116719581431478
"1534","31019",0.00681627253522861
"1535","31045",0
"1536","37097",0.000710371245319739
"1537","37001",0.000701984494591883
"1538","37169",0.00588361981393812
"1539","32029",0
"1540","19019",0.00993381405041989
"1541","19183",0.00578169122627193
"1542","19153",0.000638436399465336
"1543","19127",0.00975214882162179
"1544","19049",0.00662653542969265
"1545","19023",0.0214166877698445
"1546","19041",0
"1547","18093",0
"1548","37197",0.00534086997603214
"1549","37049",0.00191049051681327
"1550","37073",0.0400614823755531
"1551","37005",0.0979333506768714
"1552","53003",0.00687939873296109
"1553","25003",0.00510156589700687
"1554","18037",0.0015935629444172
"1555","18127",0.000831039632937092
"1556","19057",0.000519246512314809
"1557","19145",0.00540827450433048
"1558","18109",0.00355522443089118
"1559","18001",0.0038295744624215
"1560","19055",0.00267106277723946
"1561","19009",0.013647156540237
"1562","18133",0.00270087918815289
"1563","18041",0.0111551244829144
"1564","19137",0.0449460342407465
"1565","20121",0.00388184881173255
"1566","20087",0.00497363725145539
"1567","18119",0.00240121964962663
"1568","18177",0.00204949177595336
"1569","18141",0.00135574454056373
"1570","18017",0.00433733433619275
"1571","19079",0.0120450847242912
"1572","19191",0.00354979547142006
"1573","19017",0.00473497778542475
"1574","19171",0.0166271498280377
"1575","19015",0.0307575025692091
"1576","19087",0.0106817459118534
"1577","18149",0.0253002287925598
"1578","26157",0.027414832199232
"1579","26149",0.0278647315850073
"1580","13063",0
"1581","13023",0
"1582","13235",0.0535185280493377
"1583","72143",0
"1584","72019",0.0456623168496837
"1585","28005",0
"1586","28131",0
"1587","28117",0.0018745883393238
"1588","26101",0.0145428547525807
"1589","02060",0
"1590","38007",0
"1591","13199",0.0127112859943603
"1592","13197",0
"1593","72099",0.0172988796272907
"1594","72139",0.00135016247919474
"1595","28027",0.0734334056991437
"1596","28101",0
"1597","28069",0
"1598","13101",0.351699419952479
"1599","32017",0.0411938874559725
"1600","31171",0
"1601","13193",0.0277628667301328
"1602","72053",0.000861868660056771
"1603","16063",0.0599829554377573
"1604","16071",0.0321040464906746
"1605","31165",0
"1606","23019",0.0021287063437781
"1607","51640",0
"1608","13211",0.000338432381210234
"1609","13287",0.0275676343252531
"1610","72057",0.000666980539861896
"1611","04011",0
"1612","16067",0.152284385162574
"1613","51125",0.0477655573084077
"1614","51111",0.00476134166795042
"1615","51600",0
"1616","51620",0
"1617","08039",0.00357505778082965
"1618","08095",0.0856838915956674
"1619","08119",0
"1620","08007",0.00745961099764083
"1621","37077",0.0102406461603293
"1622","37191",0.0142080828087329
"1623","04023",0.0155973891996615
"1624","27005",0.0151558199064385
"1625","27095",0
"1626","27115",0.00279010620436681
"1627","27113",0.00449403753416438
"1628","51775",0
"1629","51735",0
"1630","51530",0
"1631","02220",0.00498577924721444
"1632","02180",0
"1633","02105",0
"1634","08115",0
"1635","08017",0
"1636","08079",0
"1637","37157",0.000452192968856875
"1638","37045",0.00343445850586788
"1639","27029",0.013657269134128
"1640","27039",0.00460266696700014
"1641","27041",0.00310687980521734
"1642","13253",0.135733534484859
"1643","13281",0
"1644","13243",0.0446488247238639
"1645","34037",0.00202677964937055
"1646","19181",0.00299628674591967
"1647","19155",0.00686810447930159
"1648","27079",0.00378529393661214
"1649","27169",0.00283271328999901
"1650","13125",0
"1651","12051",0.230667805310977
"1652","29181",0
"1653","35028",0
"1654","35027",0
"1655","35041",0.00380434782608696
"1656","19103",0.00197152402867403
"1657","19113",0.00122453660942258
"1658","19061",0.000276338807989985
"1659","27161",0.0148584503368203
"1660","27049",0.00376267574292136
"1661","29097",0.0021322448915017
"1662","29510",0
"1663","35005",0.0162379444248217
"1664","35057",0.0391529687033108
"1665","01103",0
"1666","37003",0.0039247330942941
"1667","19169",0.00719634323420226
"1668","19027",0
"1669","19179",0
"1670","27025",0.000938817081607797
"1671","27033",0.00602692362856284
"1672","27051",0.0714513723157654
"1673","29067",0
"1674","29091",0
"1675","29081",0.0138510406697716
"1676","51049",0
"1677","13159",0
"1678","19059",0.00327898184799494
"1679","19033",0.00236136958745584
"1680","19123",0.0106460467670045
"1681","38001",0.0212052367193775
"1682","38009",0.0222885283053729
"1683","29107",0.0212484754055077
"1684","29167",0
"1685","13055",0
"1686","13111",0
"1687","26113",0.0054858934169279
"1688","26051",0.00749133979602813
"1689","18165",0.00341262721106898
"1690","38029",0.073411577047416
"1691","29185",0
"1692","29173",0
"1693","29053",0.00648487145227495
"1694","13257",0
"1695","13119",0
"1696","18181",0.014921416939958
"1697","18135",0.0158372454409581
"1698","18101",0
"1699","21201",0
"1700","22049",0
"1701","29007",0.00657712025947225
"1702","29177",0.0196829823167381
"1703","29229",0
"1704","13297",0.00192726127199639
"1705","13065",0.018882064379684
"1706","18115",0
"1707","18161",0.00694180226209241
"1708","56027",0
"1709","48345",0
"1710","22007",0
"1711","38073",0.0365431650302749
"1712","38091",0
"1713","29199",0
"1714","29065",0
"1715","29163",0.0431569246962916
"1716","29075",0.0196172958432238
"1717","13015",0.00205653839834553
"1718","13081",0.0160820335601548
"1719","48129",0.00832416911045943
"1720","48173",0.177844074737815
"1721","48359",0.0236747424070214
"1722","48505",0
"1723","38043",0.188890133807937
"1724","54087",0
"1725","28085",0
"1726","28003",0.00286945208553768
"1727","28043",0.000782568312525582
"1728","29051",0.000310775574555818
"1729","29001",0.000495180245609402
"1730","26117",0.0234623178871176
"1731","13085",0
"1732","13227",0
"1733","13131",0.0776667359457242
"1734","72059",0.137348471139255
"1735","72005",0.00192078023954133
"1736","28129",0
"1737","28153",0
"1738","28159",0
"1739","28067",0
"1740","26127",0.0745690179256811
"1741","26005",0.0157354885908395
"1742","26155",0.00175324741807459
"1743","13233",0
"1744","13011",0
"1745","13047",0
"1746","72063",0.000679809653297077
"1747","72121",0.0439990194546564
"1748","48497",0.0019427837913537
"1749","48463",0.0193964076679545
"1750","48479",5.24592556053833e-05
"1751","48203",0
"1752","48095",0.0155905717954276
"1753","47067",0
"1754","21143",0
"1755","20067",0
"1756","21191",0
"1757","20057",0.00778719666332756
"1758","12085",0.00463600059298603
"1759","08085",0.0101669193646857
"1760","08061",0.115340649447666
"1761","48189",0.0142423403642856
"1762","48069",0.0601053471891687
"1763","48317",0.0819405481582637
"1764","48275",0.0927028854546332
"1765","47087",0
"1766","17145",0.00105519480519481
"1767","17183",0.00669220450641765
"1768","08089",0.0294977392091916
"1769","42105",0.0120826947754962
"1770","42069",0.00309388528693019
"1771","48099",0.00213417608167697
"1772","48305",0.258158456910719
"1773","40037",0.0031140883473463
"1774","47103",0.0096543687853135
"1775","17007",0.0168619641248381
"1776","17081",0
"1777","17113",0.00356450006758829
"1778","17191",0.0184424939267471
"1779","42123",0
"1780","42117",0
"1781","42065",0
"1782","40063",0
"1783","40035",0.00115803814713896
"1784","40119",0.00213918235267542
"1785","47101",0
"1786","47133",0
"1787","17001",0.00388402334504694
"1788","17133",0.00640362758172507
"1789","42025",0.00801589279687706
"1790","42009",0.0171155578270866
"1791","40029",0
"1792","40073",0.0067524168582532
"1793","40033",0
"1794","46105",0
"1795","47075",0.0373391962726719
"1796","17121",0.0105814415859351
"1797","17095",0.00690784652334744
"1798","17159",0.00139745041664279
"1799","44001",0
"1800","55123",0.000492648173412157
"1801","40053",0.0411270083413659
"1802","41027",0.150268546834777
"1803","47153",0
"1804","46003",0
"1805","20039",0.0314525316329659
"1806","17083",0.00988395634090206
"1807","39137",0.0032777159101063
"1808","55115",0.00938836292771792
"1809","55101",0.00126822554268813
"1810","41009",0
"1811","41053",0.0454898028429703
"1812","54101",0
"1813","56045",0
"1814","54035",0
"1815","39025",0.00051676591257301
"1816","39157",0.000280236181364004
"1817","55035",0.00119299505467774
"1818","55019",0.00369768464250097
"1819","55041",0
"1820","01061",0.0561961254525841
"1821","17065",0.0315046271142826
"1822","17127",0.00201989346657052
"1823","46129",0.00165880425743545
"1824","47007",0.00712180746561886
"1825","20025",0.0110966057441253
"1826","39139",0.00160164378250487
"1827","39121",0
"1828","39021",0.00938204260605021
"1829","55107",0
"1830","55067",0.0366840456124094
"1831","30111",0.0027416444961803
"1832","05047",0
"1833","05105",0
"1834","20065",0
"1835","20185",0.0921161051422222
"1836","20083",0.0681393096317182
"1837","20189",0.117953369750534
"1838","56007",0
"1839","39127",0
"1840","39029",0.00499171946845277
"1841","30091",0
"1842","30017",0
"1843","30065",0
"1844","05051",0
"1845","05049",0
"1846","54069",0
"1847","13005",0.0400642354174937
"1848","39151",0.000579193663577644
"1849","39055",0.00522689220797193
"1850","30079",0
"1851","30019",0.0105489457730775
"1852","30107",0
"1853","05143",0.000387949607709059
"1854","05129",0
"1855","47077",0
"1856","46115",0.0468487999569888
"1857","46119",0.156732946054827
"1858","39169",0.00625817774187459
"1859","39037",0.00480713834658037
"1860","39103",0.00249084276726096
"1861","49053",0.000699352665997523
"1862","01081",0.00532125719819006
"1863","05083",0
"1864","05023",0
"1865","46039",0
"1866","46013",0.0102770063132116
"1867","47139",0
"1868","39059",0
"1869","39081",0
"1870","50023",0.00293964474783675
"1871","36101",0.00553220844337182
"1872","05079",0.0321495596025999
"1873","16017",0.00287493205964254
"1874","46011",0.00239996458377049
"1875","46101",0.0308525716135274
"1876","47111",0.000617131572451247
"1877","39111",0
"1878","39067",0
"1879","39027",0.0061183549554292
"1880","36001",0.000617577939139452
"1881","36037",0.0157087890218195
"1882","48255",0
"1883","48097",0
"1884","48347",6.02083207899332e-05
"1885","20045",0.00165092553522135
"1886","20027",0.0190490129310714
"1887","20055",0.00935756216974573
"1888","36049",0
"1889","36035",0.000136377805486284
"1890","08041",0.00154010816841163
"1891","36007",0.000828315112639192
"1892","36041",0
"1893","48093",0.0609078224808022
"1894","48165",0.133666150992076
"1895","48023",0.0031198003327787
"1896","21233",0.0189157303107831
"1897","20049",0
"1898","20107",0.0140938788311899
"1899","12019",0.000386486226383666
"1900","12087",0
"1901","08063",0.0281788048203201
"1902","48485",0.00135676706779725
"1903","48439",0.000728296684645358
"1904","45037",0.084812302194347
"1905","45085",0.00458379188992443
"1906","45089",0.0090508167128579
"1907","21103",0
"1908","20075",0.0260497367042541
"1909","20171",0.069567040929933
"1910","20117",0.00512952539226811
"1911","20029",0.0133802520802503
"1912","20053",0
"1913","08045",0.00578048995627497
"1914","12021",0.0170204469773886
"1915","48365",0
"1916","48221",0.00481133158817216
"1917","48145",0.00522389732249623
"1918","40137",0
"1919","40081",0.000609756097560976
"1920","26151",0.0214531585478719
"1921","26075",0.00344172801169615
"1922","17131",0
"1923","17155",0
"1924","36095",0.0149966472000256
"1925","36121",0.0235420405313833
"1926","40091",0
"1927","08067",0.00257162453943675
"1928","08121",0.044124113441949
"1929","12073",0.000584264478434186
"1930","12086",0.00868631020610805
"1931","26111",0.00113905810248708
"1932","26139",0.0262613772069929
"1933","26037",0.018386102517189
"1934","05125",0
"1935","05065",0
"1936","36097",0.0145246132275477
"1937","36109",0.00225087141806142
"1938","09015",0.00369399406730559
"1939","12027",0.159261183761975
"1940","26059",0.0189024198566105
"1941","26065",0.00528500007167043
"1942","26161",0.00183529262627445
"1943","05005",0
"1944","05071",0
"1945","36015",9.19489499429917e-05
"1946","48337",0
"1947","48503",0.000345849802371542
"1948","12115",0.000746970083936035
"1949","08075",0.0198274857170052
"1950","26027",0.0193218240038943
"1951","26159",0.0661737306020593
"1952","26023",0.0136497992431372
"1953","05101",0
"1954","05097",0
"1955","05111",0.0615161969308457
"1956","05087",0
"1957","48291",0.00326701509468375
"1958","48367",0
"1959","48027",0.000544007700680803
"1960","12061",0.0162039749195566
"1961","08103",0
"1962","13155",0.0670112284092848
"1963","26017",0.00841494730490882
"1964","26165",0.000262536098713573
"1965","05043",0.0261880443445233
"1966","05059",0
"1967","05141",0
"1968","48325",0.0184474789880873
"1969","48049",0.000256228319142226
"1970","06049",0.178196542962914
"1971","36111",0.0148772045244897
"1972","13043",0.00643371520573474
"1973","05113",0
"1974","12043",0.103794059912963
"1975","26079",0.0217797331881271
"1976","26143",0
"1977","42057",0
"1978","26085",0
"1979","05135",0
"1980","48375",0.000330267149738363
"1981","48341",0.0183817152318839
"1982","48483",0
"1983","18169",0.00800762620556842
"1984","18065",0.00676879983013517
"1985","18053",0.00216592989359607
"1986","19031",0.0196781412520532
"1987","12067",0.0238422230101848
"1988","29139",0.0138794514588949
"1989","48159",0
"1990","48101",0
"1991","48247",0
"1992","48417",0
"1993","48269",0
"1994","48021",0.00649073274382663
"1995","55127",0.00315268283190619
"1996","20035",0
"1997","20155",0.0105600323515905
"1998","20205",0.00293811117067406
"1999","20193",0.0317232160270605
"2000","29159",0.00162563055812433
"2001","29063",0
"2002","29211",0
"2003","72041",0.00199611684626867
"2004","72069",0.0291904733953068
"2005","55047",0.00365370887919255
"2006","55131",0.00381736149508257
"2007","17091",0.0077377054282922
"2008","17101",0.027659117946925
"2009","17041",0.0175478855891912
"2010","29155",0.0551635394348659
"2011","29213",0
"2012","29109",0.00586560359840573
"2013","18111",0.0267632334886054
"2014","18171",0.0793962001262467
"2015","55083",0.00641991784582239
"2016","55093",0.00446317385283088
"2017","39039",0.000692324184409048
"2018","39117",0.0163837303508855
"2019","39047",0.00944841081758276
"2020","31133",0
"2021","29077",1.90752327178392e-05
"2022","29121",0.0231201168671412
"2023","29221",0
"2024","48009",0
"2025","72085",0.00195878044626128
"2026","72025",0.00116186730523224
"2027","55129",0.00255646531568505
"2028","55125",0.00638585702215539
"2029","55069",0.00789505861353592
"2030","30075",0
"2031","31157",0.00835137830088161
"2032","31085",0.113158639959221
"2033","21161",0
"2034","42075",0.00309230189660004
"2035","29215",0
"2036","29147",0.00565142831021909
"2037","29169",0
"2038","40045",0
"2039","40003",0
"2040","30101",0.00283860502838605
"2041","30021",0.00124664365170694
"2042","55065",0.0150250781373734
"2043","48461",0.00330571586360599
"2044","48237",0
"2045","48143",0.00164352695135048
"2046","29061",0.00745619742309121
"2047","29117",0.00627896048311513
"2048","40069",0
"2049","40131",0.00397971188702836
"2050","40005",0
"2051","30095",0
"2052","31029",0.153233767151918
"2053","01057",0.00359717383711124
"2054","48429",0
"2055","48135",0
"2056","48131",0
"2057","48183",0
"2058","29165",0.000127219988804641
"2059","29105",0
"2060","40085",0.00618230620526636
"2061","40115",0.0375082659968924
"2062","49027",0.0306333442675619
"2063","01031",0.00170592928474481
"2064","01075",0
"2065","48357",0.0137658756140256
"2066","48089",0.0251213973466556
"2067","48137",0
"2068","48285",0
"2069","29187",0
"2070","29093",0
"2071","29225",0
"2072","40015",0.0110020685233491
"2073","40139",0.00948131023042085
"2074","40059",0.0111838699404618
"2075","01011",0
"2076","50005",0.00104958400997541
"2077","48019",0.00447526537867461
"2078","48299",0
"2079","40111",0.00499614603201916
"2080","29227",0
"2081","29011",0.0230152245355748
"2082","29005",0.0718464245514998
"2083","40149",0.0102373856292554
"2084","40093",0.0062220970748898
"2085","40043",0
"2086","36123",0.0214950950333825
"2087","36039",0.00416279948017716
"2088","40049",0.00444646122751453
"2089","40021",0.085090518440243
"2090","29125",0
"2091","26049",0.00164306914041707
"2092","26057",0.0198921265217065
"2093","41029",0.0160454728345659
"2094","40011",0
"2095","17039",0.0294867771884371
"2096","53051",0.0109516563369251
"2097","53039",0.19139451522877
"2098","37011",0.0190784174902642
"2099","37063",0.000347805186482333
"2100","19157",0.0311566991123055
"2101","19081",0.00440169208571959
"2102","19039",0
"2103","18091",0.00538584294481916
"2104","17093",0.00433473195583206
"2105","17063",0.00187078931551026
"2106","17117",0.00732667042569723
"2107","53013",0.136702959546307
"2108","33003",0.00129049653388925
"2109","32510",0
"2110","37135",0.00411096639725126
"2111","42007",0.000795938854929429
