"","STATEFP","GEOID","lat","lon","log_incidence","raw_incidence","raw_perc_over65","raw_edge_pixel_count","raw_edge_length_m","raw_area_km2","raw_edgedensity_mk2","raw_log_edgedensity_mk2","raw_bls_agemploy","raw_svi_mean","raw_birds_tot","scale_perc_over65","scale_edge_pixel_count","scale_edge_length_m","scale_area_km2","scale_edgedensity_mk2","scale_log_edgedensity_mk2","scale_bls_agemploy","scale_svi_mean","scale_birds_tot","raw_peakmonths_rR0_mean","scale_peakmonths_rR0_mean"
"1350",22,"22085",31.5638110518613,-93.5544867820779,-1.83258146374831,0.16,21,26747,802410,2633.40688373103,304.704147679275,5.72261779661395,0,0.849,16,0.180492993761399,-0.692376254575303,-0.692376254575303,0.0391298290629403,-1.00074809371661,-0.423945290408431,-0.417448157940074,1.23167252442519,0.824231729614848,0.683655621526145,1.24207785278532
"1351",54,"54095",39.465260754643,-80.8848127213909,-0.82098055206983,0.44,23.8,17158,514740,674.31353759967,763.354094643126,6.63903115645909,0,0.171666666666667,12,0.744770497492865,-0.930940734321269,-0.930940734321269,-0.53757277419402,-0.351044463829851,0.182510272175032,-0.417448157940074,-1.15859038183305,-0.509463228646516,0.328127829507524,-0.400134099142968
"1352",28,"28013",33.9363246160827,-89.3364381618871,0.993251773010283,2.7,20.2,46126,1383780,1521.30737108815,909.599221234443,6.81410286767787,0.129755288295342,0.9108,15,0.0192708498381229,-0.210246621350037,-0.210246621350037,-0.288241342549901,-0.14387995802622,0.298367610982899,3.4970196938981,1.44976048841154,0.490807990049507,0.600163344015776,0.856420193667466
"1353",28,"28021",31.9736406102104,-90.9118433523612,0.536493370514568,1.71,18.9,18496,554880,1300.94077070736,426.522108072835,6.05800600182991,0,0.911633333333333,16,-0.242715134037201,-0.897652667379971,-0.897652667379972,-0.353111141817734,-0.828186052497548,-0.201995184058526,-0.417448157940074,1.45270126462495,0.824231729614848,0.682380096563852,1.23618609865221
"1354",46,"46073",44.0663719949154,-98.6296483216566,2.0515563381903,7.78,29.1,42341,1270230,1376.7817013807,922.608136588509,6.82828788708695,0.0178463201215137,0.126433333333333,12,1.81286720098457,-0.30441353717426,-0.304413537174261,-0.33078568078796,-0.125452092543239,0.307754842010876,0.120941046130509,-1.31821571469685,-0.509463228646516,0.348182658051777,-0.307499205701163
"1355",48,"48261",26.928319192793,-97.7017273670574,NA,NA,50,4299,128970,4052.51461944244,31.8246846985451,3.49118081461478,0,0.6885,15,6.02479571098015,-1.25085945838565,-1.25085945838565,0.456875684360223,-1.38729731015881,-1.90064503048701,-0.417448157940074,0.665279025722755,0.490807990049507,0.82587299550819,1.89899153595791
"1356",8,"08015",38.7466669717132,-106.193812852916,0.0953101798043249,1.1,25.8,4650,139500,2630.04108722983,53.040996460984,3.98974295224442,0.00473441342074349,0.4896,16,1.14782585730106,-1.24212693858267,-1.24212693858267,0.0381390321679846,-1.35724320275922,-1.57071118741199,-0.274619997513745,-0.0366254408935298,0.824231729614848,0.00784895218615747,-1.87952843087998
"1357",13,"13107",32.5896324712162,-82.3017446829084,NA,NA,16.1,43504,1305120,1787.43186714182,730.164894109749,6.59463900764949,0.00521875766434769,0.971166666666667,16,-0.806992637768666,-0.275479290647557,-0.275479290647557,-0.209901691216969,-0.398058846372174,0.153132846266308,-0.260008261871064,1.66279031731084,0.824231729614848,0.697848987571058,1.30763817150108
"1358",37,"37037",35.70260070343,-79.2553932413058,NA,NA,24.9,62320,1869600,1838.09019835263,1017.14268520425,6.9257353495718,0.00281155773488109,0.365,14,0.966450945387369,0.192643480329614,0.192643480329614,-0.194989287199255,0.0084614504364013,0.372242722996775,-0.332628860697034,-0.476330300322334,0.157384250484166,0.552784584677629,0.637573828912485
"1359",18,"18175",38.5999155389327,-86.1053312340104,NA,NA,18.1,83162,2494860,1336.12630883384,1867.23364662844,7.53274868946201,0.0039320384076724,0.3271,13,-0.403937277960476,0.711171052220888,0.711171052220888,-0.342753497821542,1.21266345030004,0.773946400255465,-0.298826110690697,-0.610076802508141,-0.176039489081175,0.433758329516064,0.0877818205022134
"1360",20,"20143",39.132503626654,-97.650209175983,-0.415515443961666,0.66,20.6,44723,1341690,1865.82361541802,719.087264687346,6.57937240562051,0.017035781967687,0.038,13,0.0998819217997613,-0.245151821588184,-0.245151821588184,-0.186825340417237,-0.413750935936163,0.14302985548954,0.0964886666743352,-1.63029088646374,-0.176039489081175,0.509290310498976,0.436670218842843
"1361",21,"21067",38.0422790702297,-84.4586788942336,-2.40794560865187,0.09,14.4,53399,1601970,735.922659214806,2176.81841962744,7.68607892978208,0.000442090849628408,0.5379,12,-1.14958969360563,-0.0293018449195007,-0.0293018449195006,-0.519436761997365,1.65120781753829,0.875415869415189,-0.404111126045673,0.133821948435614,-0.509463228646516,0.483741636923337,0.318658805828945
"1362",36,"36055",43.1463961916863,-77.6959059059538,-2.52572864430826,0.08,18.3,107232,3216960,1721.17331437493,1869.05059074094,7.53372076335484,0.0013219057828924,0.566866666666667,14,-0.363631741979657,1.31000795153108,1.31000795153108,-0.229406366654799,1.21523725455535,0.77458969033108,-0.377568799200465,0.236043329613686,0.157384250484166,0.259392106379597,-0.717630026547718
"1363",1,"01047",32.3258475757041,-87.1065114482404,-0.994252273343867,0.37,19.8,68918,2067540,2576.86496785076,802.347047980725,6.68878680984604,0.00572912972298285,0.927866666666667,15,-0.0613402221235149,0.356794949446715,0.356794949446716,0.0224854613273861,-0.295808736689475,0.215437108566406,-0.244611317035517,1.50998758526215,0.490807990049507,0.68336060135399,1.2407151304788
"1364",1,"01027",33.269012430996,-85.8606320453918,NA,NA,20.5,39268,1178040,1573.78257307914,748.540503721007,6.61946035707116,0,0.5724,14,0.0797291538093515,-0.380866623654535,-0.380866623654535,-0.272794102297466,-0.372028754479985,0.169558889455098,-0.417448157940074,0.255570083670716,0.157384250484166,0.541803598229111,0.586851754310863
"1365",31,"31055",41.2953817894768,-96.154267211301,-0.0100503358535015,0.99,13.8,46284,1388520,875.890640157638,1585.26639781206,7.36913835644534,0.00134465918460578,0.553733333333333,13,-1.27050630154808,-0.206315743490003,-0.206315743490003,-0.478234080592852,0.813240870448259,0.665673866373092,-0.376882372768856,0.189696696490369,-0.176039489081175,0.436057997459692,0.0984041748364515
"1366",22,"22011",30.6485535040363,-93.3433842388415,-0.415515443961666,0.66,16,52802,1584060,3022.15093118274,524.149864143307,6.26368367736801,0,0.573933333333333,15,-0.827145405759076,-0.0441545922767164,-0.0441545922767164,0.153565266562005,-0.689890805944986,-0.0658837130839042,-0.417448157940074,0.260981111903385,0.490807990049507,0.751868548317631,1.55715894114963
"1367",51,"51185",37.1249817008308,-81.560750582357,NA,NA,23.3,38079,1142370,1340.91513130178,851.933111449769,6.7486811287661,0,0.602433333333333,12,0.644006657540818,-0.410447723499978,-0.410447723499978,-0.341343801653031,-0.225567269006121,0.25507341731943,-0.417448157940074,0.361555658401948,-0.509463228646516,0.229312629931957,-0.856569588626942
"1368",24,"24027",39.2507036706917,-76.9310888109472,-2.65926003693278,0.07,14.8,46863,1405890,653.469909143547,2151.42270566459,7.67434932655822,0.00122729749310172,0.1386,15,-1.06897862164399,-0.191910817661146,-0.191910817661146,-0.543708558798518,1.61523335018154,0.867653561014089,-0.3804229496075,-1.27528038198109,0.490807990049507,0.444845889176681,0.138996165487734
"1369",42,"42041",40.1636779792605,-77.2656847746192,-2.12026353620009,0.12,18.8,117724,3531720,1427.18523268387,2474.60520128734,7.8142401708839,0.00159875690090198,0.188133333333333,13,-0.26286790202761,1.57103814461635,1.57103814461635,-0.31594828277766,2.07303966175299,0.960229230917179,-0.369216732664825,-1.1004806438561,-0.176039489081175,0.381051874481661,-0.155673606455617
"1370",55,"55029",44.9458887128675,-87.3154501998287,NA,NA,31.5,71017,2130510,1316.65953124585,1618.11762983561,7.38963660689726,0.00777263945035747,0.0651333333333333,14,2.2965336327544,0.409015915448048,0.409015915448049,-0.348483975817492,0.859776501452343,0.679239009085434,-0.182962553136823,-1.53453921295516,0.157384250484166,0.172578538533534,-1.11862899739294
